time,pwm1,pwm2,pwm3,pwm4,depth,press,voltage,roll,pitch,yaw,a_x,a_y,a_z,w_row,w_pitch,w_yaw
163714,1198,1198,1198,1198,0.47,655,12.0,2.72,1.81,14.29,-5.09,5.3,12.1,2.1,-1.0,-17.0
163715,1198,1198,1198,1198,0.45,653,12.02,3.15,1.41,13.46,4.03,-0.29,11.69,2.5,-3.3,-14.6
163715,1198,1198,1198,1198,0.46,654,12.0,3.4,0.85,12.71,6.79,-1.31,7.91,2.9,-0.1,-14.8
163715,1198,1198,1198,1198,0.44,652,12.01,3.4,1.22,11.96,-4.57,-0.11,4.84,1.6,-3.1,-13.5
163715,1198,1198,1198,1198,0.43,651,12.0,3.37,1.0,11.23,1.7,-3.36,7.29,3.0,4.0,-14.5
163715,1198,1198,1198,1198,0.46,654,12.01,2.96,0.68,10.51,-11.38,1.82,13.88,1.2,2.1,-13.0
163715,1198,1198,1198,1198,0.44,652,12.02,3.35,0.48,9.84,3.68,-4.64,6.75,0.2,-2.4,-13.2
163715,1198,1198,1198,1198,0.49,657,11.99,3.45,0.63,9.13,-0.82,-3.26,12.89,1.2,-0.3,-12.3
163715,1198,1198,1198,1198,0.45,653,12.0,3.37,0.37,8.47,1.81,-2.32,12.44,-1.1,-2.9,-11.8
163715,1198,1198,1198,1198,0.51,659,12.02,3.56,1.17,7.82,7.37,-3.49,8.07,0.7,-5.9,-12.2
163715,1198,1198,1198,1198,0.47,655,12.01,3.5,-0.25,7.15,6.0,5.41,2.98,1.2,-1.2,-11.0
163715,1198,1198,1198,1198,0.47,655,12.0,3.67,-0.22,6.57,-2.05,-2.45,5.55,0.8,1.2,-12.3
163715,1198,1198,1198,1198,0.47,655,12.0,3.56,-0.78,5.93,9.3,3.45,12.21,-0.1,-0.2,-11.7
163715,1198,1198,1198,1198,0.5,658,12.0,3.55,-0.31,5.37,8.36,2.67,9.22,0.7,1.6,-11.7
163715,1198,1198,1198,1198,0.5,658,12.0,3.4,-1.18,4.72,-3.74,-4.14,7.58,1.6,0.4,-14.8
163715,1198,1198,1198,1198,0.46,654,12.01,3.57,-2.18,4.09,1.3,0.34,5.29,-0.1,-2.9,-12.8
163715,1198,1198,1198,1198,0.51,659,12.0,3.65,-1.93,3.56,8.87,0.89,7.01,2.3,0.7,-11.5
163715,1198,1198,1198,1198,0.46,654,12.0,3.46,-2.87,2.95,-1.37,2.92,15.69,5.5,-5.9,-12.1
163715,1198,1198,1198,1198,0.51,659,12.0,3.47,-2.34,2.36,-3.54,1.37,12.93,4.1,1.6,-13.8
163715,1198,1198,1198,1198,0.46,654,12.0,3.69,-1.33,1.72,-7.61,1.06,6.4,3.5,1.8,-14.0
163715,1198,1198,1198,1198,0.49,657,11.97,3.67,-0.79,1.12,7.63,-0.06,9.53,4.6,0.1,-11.4
163716,1198,1198,1198,1198,0.48,656,12.0,3.82,-1.84,0.53,5.57,3.99,5.76,2.4,-0.4,-11.5
163716,1198,1198,1198,1198,0.46,654,11.99,3.93,-2.01,-0.06,6.42,-4.28,4.51,3.7,5.1,-11.7
163716,1198,1198,1198,1198,0.52,660,12.01,3.84,-1.12,-0.64,-3.7,1.5,16.46,3.1,2.2,-12.9
163716,1198,1198,1198,1198,0.54,662,12.01,4.02,-0.91,-1.19,-1.46,6.19,13.11,-2.2,-3.3,-8.9
163716,1198,1198,1198,1198,0.5,658,11.98,4.41,-1.82,-1.6,4.8,-5.21,9.08,0.1,-3.0,-6.6
163716,1198,1198,1198,1198,0.48,656,12.0,4.11,-1.98,-2.06,2.99,-1.31,2.74,-1.7,-9.6,-9.0
163716,1198,1198,1198,1198,0.49,657,12.01,4.34,-2.6,-2.6,0.43,1.02,10.22,-0.3,-2.7,-12.1
163716,1198,1198,1198,1198,0.51,659,12.01,4.19,-2.53,-3.26,-2.77,2.68,13.07,-1.1,-1.8,-11.8
163716,1198,1198,1198,1198,0.5,658,12.0,4.02,-3.12,-3.93,5.22,-1.31,11.29,-2.4,0.3,-14.5
163716,1198,1198,1198,1198,0.55,663,12.0,4.08,-3.41,-4.78,8.56,-0.45,6.32,-0.1,-2.9,-16.2
163716,1198,1198,1198,1198,0.5,658,11.97,3.96,-3.36,-5.57,8.32,-0.19,0.75,-0.9,-2.4,-14.0
163716,1198,1198,1198,1198,0.54,662,12.0,3.76,-3.24,-6.38,0.23,6.01,6.67,-2.9,0.6,-18.0
163716,1198,1198,1198,1198,0.52,660,12.0,3.78,-3.46,-7.39,-3.86,0.32,7.83,-2.1,1.1,-20.4
163716,1198,1198,1198,1198,0.53,661,11.99,3.99,-2.82,-8.47,-1.08,2.0,10.25,-2.7,1.5,-21.1
163716,1198,1198,1198,1198,0.52,660,12.01,3.85,-2.75,-9.54,12.97,1.25,5.02,-2.3,6.7,-22.3
163716,1198,1198,1198,1198,0.5,658,12.01,4.11,-2.09,-10.56,4.28,0.61,13.21,-1.1,4.2,-20.4
163716,1198,1198,1198,1198,0.51,659,12.01,3.77,-1.71,-11.52,-7.35,2.16,10.56,-0.9,5.4,-20.6
163716,1198,1198,1198,1198,0.53,661,12.0,3.56,0.07,-12.6,-7.63,-0.65,16.81,0.0,-0.1,-22.1
163716,1198,1198,1198,1198,0.49,657,12.01,3.25,0.71,-13.56,11.03,-5.18,9.49,0.4,1.1,-19.6
163716,1198,1198,1198,1198,0.51,659,12.0,3.29,1.11,-14.51,-0.89,0.06,11.23,2.2,1.0,-20.5
163717,1198,1198,1198,1198,0.52,660,12.0,2.85,2.5,-15.46,-5.64,4.75,13.03,2.4,2.7,-19.3
163717,1198,1198,1198,1198,0.52,660,12.0,2.89,3.04,-16.35,-4.75,1.42,12.75,1.2,1.8,-16.7
163717,1198,1198,1198,1198,0.54,662,11.99,3.13,2.83,-17.13,7.1,3.58,4.78,3.0,2.7,-13.6
163717,1198,1198,1198,1198,0.55,663,12.0,3.46,2.12,-17.79,12.59,-6.06,4.87,3.4,2.2,-12.3
163717,1198,1198,1198,1198,0.52,660,12.0,3.66,1.53,-18.48,1.46,3.78,5.01,3.7,3.7,-12.1
163717,1198,1198,1198,1198,0.55,663,12.0,3.56,1.81,-19.05,2.74,4.57,10.55,3.3,6.3,-8.6
163717,1198,1198,1198,1198,0.53,661,12.0,3.56,2.1,-19.59,2.45,-0.08,8.21,2.7,2.7,-11.3
163717,1198,1198,1198,1198,0.55,663,12.0,3.91,1.85,-20.17,2.55,1.14,3.23,3.7,1.1,-11.0
163717,1198,1198,1198,1198,0.57,665,11.99,4.19,2.39,-20.72,10.57,-3.19,2.9,4.4,-2.5,-11.6
163717,1198,1198,1198,1198,0.54,662,12.01,4.13,3.0,-21.31,0.48,1.53,5.48,2.6,4.6,-10.8
163717,1198,1198,1198,1198,0.55,663,11.99,4.31,2.98,-21.84,-5.03,-3.42,13.62,4.8,-3.5,-9.6
163717,1198,1198,1198,1198,0.54,662,12.0,4.67,2.77,-22.32,8.29,-3.8,13.21,3.6,2.2,-6.5
163717,1198,1198,1198,1198,0.53,661,12.01,4.81,2.21,-22.72,6.85,-6.1,4.76,4.0,-1.4,-8.9
163717,1198,1198,1198,1198,0.54,662,11.99,4.99,1.14,-23.22,1.56,-4.07,11.31,5.1,3.4,-9.4
163717,1198,1198,1198,1198,0.52,660,12.0,4.78,2.11,-23.71,-7.58,-2.47,11.71,5.6,2.3,-10.2
163717,1198,1198,1198,1198,0.57,665,11.99,4.49,2.98,-24.12,0.72,-1.46,14.03,7.4,-0.5,-7.9
163717,1198,1198,1198,1198,0.58,666,11.98,5.08,2.93,-24.57,7.37,2.2,4.74,4.9,1.0,-11.5
163717,1198,1198,1198,1198,0.53,661,11.99,5.02,2.47,-25.06,10.38,0.24,8.12,0.0,2.6,-11.8
163717,1198,1198,1198,1198,0.52,660,11.98,5.41,1.43,-25.55,3.27,-6.91,19.6,2.2,-0.7,-12.3
163717,1198,1198,1198,1198,0.56,664,12.0,5.16,2.13,-26.1,-7.96,1.76,10.32,1.0,-2.0,-12.3
163718,1198,1198,1198,1198,0.54,662,12.01,5.12,2.72,-26.57,-5.63,2.52,19.6,0.5,-1.3,-8.7
163718,1198,1198,1198,1198,0.58,666,11.99,5.2,3.54,-27.0,-1.75,-2.91,9.19,2.1,-2.4,-10.0
163718,1198,1198,1198,1198,0.53,661,12.0,5.12,2.55,-27.44,-0.6,1.98,14.17,1.8,1.0,-9.2
163718,1198,1198,1198,1198,0.55,663,11.99,5.12,2.41,-27.92,-0.58,1.35,6.16,5.1,-1.0,-8.8
163718,1198,1198,1198,1198,0.55,663,11.98,5.2,2.11,-28.41,-4.91,2.48,4.39,4.3,-0.1,-10.0
163718,1198,1198,1198,1198,0.51,659,12.01,5.8,2.28,-29.02,-0.08,3.71,6.29,2.6,0.1,-12.2
163718,1198,1198,1198,1198,0.53,661,11.99,5.88,2.06,-29.67,5.92,-3.86,4.93,2.1,3.9,-13.2
163718,1198,1198,1198,1198,0.55,663,11.99,6.07,1.78,-30.29,-1.74,3.65,4.48,0.7,1.4,-13.2
163718,1198,1198,1198,1198,0.56,664,12.0,5.82,1.69,-31.02,-8.53,-0.35,17.17,-0.7,-5.1,-15.6
163718,1198,1198,1198,1198,0.54,662,12.0,5.46,2.01,-31.86,-14.0,6.12,3.88,-1.9,-0.4,-16.0
163718,1198,1198,1198,1198,0.53,661,12.0,5.82,2.53,-32.64,-0.77,0.2,8.28,-2.7,3.7,-17.2
163718,1198,1198,1198,1198,0.53,661,11.99,5.63,2.68,-33.5,1.45,0.94,19.5,-1.5,11.3,-17.1
163718,1198,1198,1198,1198,0.55,663,11.99,5.72,2.92,-34.38,-8.22,6.15,12.07,-3.1,-0.6,-17.2
163718,1198,1198,1198,1198,0.55,663,11.99,5.68,2.8,-35.32,7.73,-6.15,8.36,-3.6,-0.9,-19.7
163718,1198,1198,1198,1198,0.53,661,11.98,5.34,2.84,-36.33,3.71,0.75,9.69,-3.4,4.6,-20.0
163718,1198,1198,1198,1198,0.56,664,12.01,4.95,3.27,-37.33,-5.23,-3.54,12.95,-2.3,-3.5,-20.5
163718,1198,1198,1198,1198,0.58,666,12.0,4.72,3.43,-38.3,-4.72,3.77,12.07,-2.8,-3.2,-18.4
163718,1198,1198,1198,1198,0.54,662,12.0,4.72,4.36,-39.23,-11.62,3.58,8.15,-0.8,-0.1,-19.5
163718,1198,1198,1198,1198,0.55,663,11.98,4.63,5.74,-40.26,5.09,-0.01,7.61,-3.4,2.9,-21.7
163718,1198,1198,1198,1198,0.54,662,12.0,4.41,5.72,-41.3,4.23,-1.7,6.32,-0.5,-2.5,-18.9
163719,1198,1198,1198,1198,0.55,663,11.99,4.2,5.21,-42.26,-9.49,1.04,12.3,-1.1,-1.0,-17.9
163719,1198,1198,1198,1198,0.54,662,11.99,4.17,5.47,-43.21,6.06,1.95,-1.05,2.4,-0.5,-17.2
163719,1198,1198,1198,1198,0.56,664,12.0,4.44,5.94,-44.09,-19.01,1.52,16.92,3.3,-5.7,-18.3
163719,1198,1198,1198,1198,0.54,662,11.99,3.86,6.28,-45.04,2.23,-1.0,6.2,5.0,9.3,-17.7
163719,1198,1198,1198,1198,0.55,663,12.0,3.77,5.73,-45.89,1.74,-5.99,8.28,3.8,0.1,-15.5
163719,1198,1198,1198,1198,0.52,660,12.01,3.8,5.55,-46.75,-4.07,0.08,8.0,4.3,-3.7,-20.1
163719,1198,1198,1198,1198,0.51,659,11.99,3.64,5.44,-47.6,1.62,4.72,4.76,6.4,4.8,-16.4
163719,1198,1198,1198,1198,0.54,662,11.99,3.65,4.82,-48.37,-4.74,0.7,2.95,2.6,-4.1,-17.6
163719,1198,1198,1198,1198,0.54,662,11.99,3.72,4.91,-49.13,-3.82,-1.43,7.03,4.5,-1.4,-15.1
163719,1198,1198,1198,1198,0.54,662,11.98,3.9,4.38,-49.86,7.1,-0.66,11.96,3.5,2.3,-14.8
163719,1198,1198,1198,1198,0.5,658,11.98,3.73,3.6,-50.69,-1.9,5.38,3.36,3.1,-3.9,-16.4
163719,1198,1198,1198,1198,0.54,662,11.99,3.59,4.0,-51.49,-4.76,-2.2,8.71,-0.4,-4.1,-15.4
163719,1198,1198,1198,1198,0.54,662,11.99,3.94,5.17,-52.16,10.58,-3.56,5.31,2.7,-0.5,-13.5
163719,1198,1198,1198,1198,0.51,659,12.0,3.75,5.41,-52.9,-2.79,0.05,13.86,-1.5,0.9,-14.8
163719,1198,1198,1198,1198,0.54,662,12.0,3.79,5.66,-53.62,5.25,4.34,0.38,2.7,-0.2,-16.8
163719,1198,1198,1198,1198,0.52,660,11.99,4.1,4.89,-54.37,-3.58,5.51,3.71,0.5,-6.2,-15.7
163719,1198,1198,1198,1198,0.54,662,11.99,4.22,4.74,-55.02,-6.76,-0.58,11.39,1.0,1.0,-15.0
163719,1198,1198,1198,1198,0.54,662,12.0,4.21,4.75,-55.64,1.54,3.84,6.43,2.7,-1.5,-12.5
163719,1198,1198,1198,1198,0.54,662,11.99,4.16,4.61,-56.22,1.16,3.55,10.33,2.3,-1.6,-9.5
163719,1198,1198,1198,1198,0.53,661,12.0,4.22,4.02,-56.66,5.11,0.12,7.32,1.8,0.3,-7.6
163720,1198,1198,1198,1198,0.51,659,11.98,4.37,3.8,-56.99,-8.74,3.34,7.93,4.1,-0.8,-5.6
163720,1198,1198,1198,1198,0.51,659,11.99,4.31,4.25,-57.45,-10.3,7.54,11.04,3.4,-5.5,-8.4
163720,1198,1198,1198,1198,0.52,660,11.98,4.35,3.92,-57.83,-3.88,3.23,8.36,1.1,-2.9,-5.5
163720,1198,1198,1198,1198,0.52,660,11.98,4.5,3.53,-58.08,-1.79,-1.03,10.36,2.9,5.4,-6.6
163720,1198,1198,1198,1198,0.5,658,12.0,4.56,3.52,-58.43,-4.03,0.78,13.92,2.6,0.3,-6.7
163720,1198,1198,1198,1198,0.51,659,12.0,4.61,2.67,-58.69,0.14,3.9,3.91,1.0,0.5,-4.7
163720,1198,1198,1198,1198,0.52,660,11.98,4.66,1.9,-58.99,4.99,-3.06,9.42,2.3,3.1,-7.6
163720,1198,1198,1198,1198,0.49,657,11.99,4.55,2.23,-59.38,-1.19,-0.97,10.98,0.9,-1.8,-6.8
163720,1198,1198,1198,1198,0.5,658,11.99,4.44,2.58,-59.67,-5.23,1.72,18.86,-0.2,-6.7,-5.6
163720,1198,1198,1198,1198,0.52,660,12.0,4.42,2.88,-60.12,-5.01,2.08,14.28,-0.5,-8.5,-7.8
163720,1198,1198,1198,1198,0.46,654,11.99,4.51,3.25,-60.55,6.36,3.4,8.5,-2.3,-0.7,-7.2
163720,1198,1198,1198,1198,0.51,659,12.0,4.38,3.03,-60.92,-8.88,-4.22,10.68,1.0,-0.5,-6.8
163720,1198,1198,1198,1198,0.52,660,11.99,4.13,3.46,-61.45,-8.1,-1.47,10.33,1.1,-4.9,-11.2
163720,1198,1198,1198,1198,0.5,658,11.98,4.24,4.1,-62.08,-6.79,-3.25,7.44,-0.4,-3.0,-11.7
163720,1198,1198,1198,1198,0.46,654,12.0,4.21,3.84,-62.82,6.45,1.45,13.62,-0.4,0.7,-13.7
191850,1100,1100,1100,1100,0.04,617,12.24,5.31,-0.99,-60.59,0.14,0.67,8.53,-1.5,1.2,-1.6
191850,1100,1100,1100,1100,0.04,617,12.23,5.25,-0.95,-60.66,0.11,0.74,8.55,-0.1,-0.1,-1.5
191850,1100,1100,1100,1100,0.07,620,12.21,5.3,-0.96,-60.75,1.38,0.58,7.84,2.7,-3.8,-2.1
191850,1100,1100,1100,1100,0.04,617,12.19,5.36,-1.11,-60.93,0.9,-0.32,4.8,-0.3,1.2,-4.5
191850,1235,1235,1235,1235,0.08,621,12.14,5.31,-1.46,-61.24,1.32,2.28,0.9,-9.1,4.3,-6.7
191850,1235,1235,1235,1235,0.04,617,12.04,4.4,-0.74,-61.62,-4.24,6.07,6.24,-26.9,18.2,-10.8
191850,1235,1235,1235,1235,0.12,626,12.01,2.58,-0.02,-62.21,-2.14,-2.32,7.68,-46.4,27.1,-17.3
191850,1235,1235,1235,1235,0.08,622,12.0,0.24,1.13,-63.06,-10.47,-1.35,18.82,-21.4,9.0,-17.9
191850,1235,1235,1235,1235,0.09,623,11.98,-0.27,1.51,-63.81,-7.2,3.1,5.82,0.2,-11.5,-14.5
191850,1235,1235,1235,1235,0.05,618,11.98,0.2,0.96,-64.45,-8.44,3.72,13.33,5.3,-25.5,-12.5
191850,1235,1235,1235,1235,0.12,626,11.98,0.93,0.33,-65.11,3.31,3.92,9.08,8.7,-21.5,-12.6
191850,1235,1235,1235,1235,0.19,633,12.0,1.62,-1.1,-65.73,-4.69,-3.6,3.54,13.1,-29.8,-12.3
191850,1235,1235,1235,1235,0.11,625,11.98,2.2,-2.33,-66.34,-12.38,6.55,6.8,10.9,-26.7,-9.2
191850,1235,1235,1235,1235,0.16,630,11.96,2.79,-3.76,-66.86,-5.71,1.9,15.49,9.6,-33.6,-7.9
191850,1235,1235,1235,1235,0.2,634,11.99,3.67,-4.56,-67.3,-3.12,-3.54,10.28,11.8,-23.2,-7.9
191850,1235,1235,1235,1235,0.17,631,12.01,4.06,-5.32,-67.64,-4.81,2.16,18.79,12.4,-23.6,-5.9
191850,1235,1235,1235,1235,0.23,637,11.98,5.09,-5.32,-68.0,-7.87,-0.05,8.63,8.6,-14.2,-3.5
191850,1235,1235,1235,1235,0.18,632,11.96,5.59,-5.44,-68.23,5.21,2.76,6.42,6.8,-4.0,-4.3
191850,1235,1235,1235,1235,0.19,633,11.99,5.77,-5.89,-68.5,8.56,1.14,-1.86,4.5,-5.1,-6.8
191850,1235,1235,1235,1235,0.24,638,11.97,5.73,-6.96,-68.82,5.14,3.16,6.35,4.2,-7.5,-5.7
191851,1235,1235,1235,1235,0.26,641,12.0,5.68,-8.31,-69.15,15.75,-0.83,-0.17,2.8,-1.2,-8.1
191851,1235,1235,1235,1235,0.26,641,12.0,5.67,-9.05,-69.61,3.34,0.95,8.15,5.6,-2.1,-10.3
191851,1235,1235,1235,1235,0.25,639,11.98,5.62,-9.83,-70.17,0.04,-0.32,11.45,5.6,-9.5,-13.1
191851,1235,1235,1235,1235,0.29,644,11.99,5.36,-10.52,-70.82,14.62,-3.47,10.98,0.7,-5.7,-14.0
191851,1235,1235,1235,1235,0.27,642,11.99,5.06,-12.14,-71.6,-0.53,-0.15,14.76,4.6,-14.3,-17.7
191851,1235,1235,1235,1235,0.34,649,11.97,5.54,-12.17,-72.57,0.51,2.06,0.73,4.3,-8.3,-19.0
191851,1235,1235,1235,1235,0.37,652,11.98,5.6,-12.41,-73.56,-1.45,-5.87,-0.65,-0.4,-12.6,-20.9
191851,1235,1235,1235,1235,0.35,650,11.99,5.6,-13.55,-74.61,2.68,0.78,13.24,0.9,-17.6,-20.3
191851,1235,1235,1235,1235,0.36,651,11.98,5.64,-14.09,-75.67,-1.19,-3.18,16.84,3.0,-5.7,-21.5
191851,1235,1235,1235,1235,0.38,653,11.98,5.75,-13.74,-76.7,8.3,-1.38,-2.21,2.9,-4.6,-20.8
191851,1235,1235,1235,1235,0.37,652,11.98,6.17,-14.24,-77.74,3.41,1.82,17.36,4.7,-5.2,-17.3
191851,1235,1235,1235,1235,0.42,657,11.97,6.49,-14.61,-78.7,7.02,3.51,-2.46,5.4,-3.9,-20.2
191851,1235,1235,1235,1235,0.44,660,11.98,7.46,-14.45,-79.7,9.22,-2.47,5.83,4.2,-3.5,-17.0
191851,1235,1235,1235,1235,0.42,657,11.98,7.75,-14.89,-80.49,-4.21,8.37,11.57,6.0,-2.7,-14.2
191851,1235,1235,1235,1235,0.42,657,11.99,8.42,-14.76,-81.34,3.6,3.95,4.93,9.6,-2.3,-15.6
191851,1235,1235,1235,1235,0.46,662,11.97,9.4,-14.63,-82.34,8.21,2.86,8.04,12.0,-0.3,-19.7
191851,1235,1235,1235,1235,0.45,661,11.97,10.4,-14.98,-83.34,9.12,4.24,2.62,11.7,-6.3,-17.5
191851,1235,1235,1235,1235,0.46,662,12.0,11.28,-15.52,-84.5,8.71,0.77,2.6,11.0,-4.8,-22.9
191851,1235,1235,1235,1235,0.45,661,11.98,12.31,-15.67,-85.9,0.02,-0.75,5.12,8.4,-5.6,-26.0
191851,1235,1235,1235,1235,0.52,668,11.97,13.08,-16.33,-87.33,6.97,-0.31,15.85,10.3,-2.6,-29.4
191852,1235,1235,1235,1235,0.43,659,11.98,13.63,-17.16,-88.74,2.67,3.1,5.58,10.9,-6.0,-27.0
191852,1235,1235,1235,1235,0.51,667,11.98,14.4,-16.78,-90.23,1.0,1.89,15.54,9.3,-3.7,-30.8
191852,1235,1235,1235,1235,0.55,671,12.01,15.12,-17.21,-91.74,2.22,1.62,11.17,9.9,-1.8,-31.6
191852,1235,1235,1235,1235,0.54,670,11.99,15.81,-16.53,-93.24,11.46,-0.36,7.95,11.7,3.3,-31.4
191852,1235,1235,1235,1235,0.56,672,11.98,16.65,-16.29,-94.83,-6.2,5.19,5.57,10.3,-7.0,-32.7
191852,1235,1235,1235,1235,0.53,669,11.99,17.61,-15.69,-96.45,6.19,0.88,4.49,9.3,6.8,-35.3
191852,1235,1235,1235,1235,0.58,674,11.99,18.5,-14.37,-98.16,-5.43,3.82,5.41,8.8,3.5,-34.7
191852,1235,1235,1235,1235,0.54,670,11.99,18.99,-13.24,-99.68,2.9,0.14,11.96,4.5,7.0,-34.1
191852,1235,1235,1235,1235,0.56,672,11.97,19.43,-12.24,-101.2,12.51,0.38,2.19,2.1,8.6,-33.5
191852,1235,1235,1235,1235,0.6,677,11.98,19.88,-11.47,-102.73,10.15,4.7,-0.13,1.2,11.2,-34.7
191852,1235,1235,1235,1235,0.57,673,11.98,20.54,-10.68,-104.35,2.91,5.78,8.4,2.4,1.2,-35.2
191852,1235,1235,1235,1235,0.64,681,11.97,21.03,-9.66,-106.07,2.91,-0.83,15.17,2.8,5.6,-41.0
191852,1235,1235,1235,1235,0.62,679,11.98,21.12,-8.73,-107.82,-5.37,3.91,13.89,0.3,1.6,-38.1
191852,1235,1235,1235,1235,0.58,675,11.98,21.22,-7.91,-109.53,14.58,-0.78,5.01,-0.6,7.8,-39.4
191852,1235,1235,1235,1235,0.59,676,11.97,21.1,-7.19,-111.31,2.89,-0.46,1.94,0.8,0.9,-40.8
191852,1235,1235,1235,1235,0.65,682,11.97,21.06,-6.85,-113.19,1.94,-4.2,12.1,-1.0,0.3,-41.9
191852,1236,1236,1236,1236,0.63,680,11.99,20.62,-6.34,-115.12,-8.1,2.99,13.93,-1.5,0.0,-44.5
191852,1236,1236,1236,1236,0.7,687,11.98,20.36,-5.9,-117.2,-5.6,-2.76,8.58,-3.3,6.0,-46.9
191852,1236,1236,1236,1236,0.68,685,11.98,19.8,-5.63,-119.33,4.54,-1.98,7.27,-4.5,3.8,-47.7
191852,1236,1236,1236,1236,0.69,686,11.98,19.75,-5.04,-121.51,1.34,8.21,-0.91,-7.7,0.6,-45.2
191853,1236,1236,1236,1236,0.69,686,11.97,19.76,-4.4,-123.76,-4.92,0.6,19.6,-7.5,-9.3,-48.1
191853,1236,1236,1236,1236,0.69,686,11.97,19.32,-3.47,-125.95,-7.58,4.62,14.34,-10.4,3.2,-45.7
191853,1236,1236,1236,1236,0.71,688,11.96,19.34,-1.67,-128.16,-0.42,4.22,12.68,-11.4,0.2,-46.0
191853,1236,1236,1236,1236,0.72,689,11.99,18.99,-0.12,-130.25,6.18,6.44,3.44,-12.5,-3.2,-42.1
191853,1236,1236,1236,1236,0.71,688,11.98,18.17,0.63,-132.31,7.53,7.27,7.31,-13.4,-0.5,-43.5
191853,1236,1236,1236,1236,0.72,689,11.97,17.64,0.81,-134.36,3.19,0.1,9.78,-13.1,0.4,-40.5
191853,1236,1236,1236,1236,0.75,693,11.98,17.09,0.79,-136.22,-13.5,-0.62,14.42,-12.9,-9.0,-37.7
191853,1236,1236,1236,1236,0.76,694,11.99,16.25,1.05,-138.09,-19.49,10.03,16.57,-12.3,-12.1,-35.9
191853,1236,1236,1236,1236,0.75,693,11.98,15.61,1.79,-139.86,-3.19,-4.99,8.21,-9.9,-10.8,-35.4
191853,1236,1236,1236,1236,0.79,697,11.99,14.77,1.47,-141.62,10.24,1.54,7.25,-6.6,-4.5,-34.0
191853,1236,1236,1236,1236,0.77,695,11.98,14.08,1.85,-143.38,6.6,4.15,7.53,-3.7,-3.1,-34.7
191853,1236,1236,1236,1236,0.81,699,11.96,13.96,1.67,-145.12,4.45,3.85,4.39,-4.4,0.0,-34.5
191853,1236,1236,1236,1236,0.83,701,11.89,13.8,2.27,-146.78,-12.54,5.59,12.76,-4.8,-9.7,-32.3
191853,1236,1236,1236,1236,0.83,701,11.98,14.03,2.54,-148.42,-5.18,-1.6,13.1,-2.8,-8.1,-32.8
191853,1236,1236,1236,1236,0.79,697,11.98,11.47,1.19,-148.18,-15.1,-8.46,19.6,-72.7,3.0,68.1
191853,1236,1236,1236,1236,0.83,701,12.02,9.87,2.18,-144.42,13.1,-0.97,3.26,5.7,50.0,63.9
191853,1236,1236,1236,1236,0.81,699,11.97,11.41,4.31,-140.89,-2.55,2.49,5.38,48.8,76.4,58.3
191853,1236,1236,1236,1236,0.89,707,11.96,14.83,7.66,-137.19,3.12,2.51,8.63,57.7,69.7,60.6
191853,1236,1236,1236,1236,0.89,707,11.95,17.12,7.54,-133.97,-17.61,0.52,-10.74,-23.9,-72.4,35.9
191853,1236,1236,1236,1236,0.82,700,11.95,18.3,9.42,-131.33,-1.79,4.35,11.79,2.0,5.4,36.3
191854,1236,1236,1236,1236,0.76,694,11.94,17.92,9.16,-130.04,-9.11,6.2,0.61,-30.6,-24.0,18.7
191854,1236,1236,1236,1236,0.84,702,11.96,16.86,8.65,-129.23,-7.76,-16.78,19.6,-25.0,-8.0,22.7
191854,1236,1236,1236,1236,0.72,689,11.95,15.42,8.13,-126.8,3.78,0.75,8.58,-33.5,-5.4,50.7
191854,1236,1236,1236,1236,0.67,684,11.95,13.88,7.4,-125.21,-0.54,0.03,8.58,-35.9,-9.4,22.5
191854,1236,1236,1236,1236,0.9,708,11.96,11.46,7.1,-125.64,-15.98,-9.47,19.6,-48.7,-32.3,-21.1
191854,1236,1236,1236,1236,0.84,702,11.96,9.16,6.16,-125.89,9.49,0.9,5.81,-22.9,-26.7,7.3
191854,1236,1236,1236,1236,0.82,700,11.95,8.82,4.61,-125.87,-1.17,2.89,12.24,-6.8,-28.7,1.5
191854,1236,1236,1236,1236,0.9,708,11.96,8.38,4.2,-125.94,-0.36,-1.86,8.8,-8.5,-22.7,3.1
191854,1236,1236,1236,1236,0.72,689,11.98,8.12,2.97,-125.77,3.29,-6.25,14.06,-13.6,-32.4,7.3
191854,1236,1236,1236,1236,0.91,709,11.96,7.95,1.59,-125.76,3.96,1.77,16.69,-5.3,-19.6,3.5
191854,1236,1236,1236,1236,0.62,679,11.95,7.45,0.06,-125.88,15.31,-3.93,1.93,-0.9,-14.3,2.1
191854,1236,1236,1236,1236,0.84,702,11.96,7.28,-1.83,-125.87,-7.23,3.04,11.29,-2.2,-26.8,3.5
191854,1236,1236,1236,1236,0.88,706,11.98,6.65,-2.43,-125.73,14.85,-0.34,5.79,-1.7,-24.8,5.0
191854,1236,1236,1236,1236,0.72,689,11.97,6.0,-4.15,-125.75,-3.26,-2.85,4.65,-3.1,-11.7,0.6
191854,1236,1236,1236,1236,0.96,715,11.95,5.89,-5.38,-125.8,10.5,-8.69,4.41,-1.4,7.1,0.1
191854,1236,1236,1236,1236,0.88,706,11.96,5.62,-6.86,-125.75,-17.58,2.56,10.99,0.3,-3.2,-0.9
191854,1236,1236,1236,1236,0.83,701,11.93,5.63,-7.48,-125.8,6.15,-3.23,7.08,2.9,-2.3,-1.8
